time,throttle,steering
7.870000,1.000000,1.000000
7.880000,1.000000,1.000000
7.890000,1.000000,1.000000
7.900000,1.000000,1.000000
7.910000,1.000000,1.000000
7.920000,1.000000,1.000000
7.930000,1.000000,1.000000
7.940000,1.000000,1.000000
7.950000,1.000000,1.000000
7.960000,1.000000,1.000000
7.970000,1.000000,1.000000
7.980000,1.000000,1.000000
7.990000,1.000000,1.000000
8.000000,1.000000,1.000000
8.010000,1.000000,1.000000
8.020000,1.000000,1.000000
8.030000,1.000000,1.000000
8.040000,1.000000,1.000000
8.050000,1.000000,1.000000
8.060000,1.000000,1.000000
8.070000,1.000000,1.000000
8.080000,1.000000,1.000000
8.090000,1.000000,1.000000
8.100000,1.000000,1.000000
8.110000,1.000000,1.000000
8.120000,1.000000,1.000000
8.130000,1.000000,1.000000
8.140000,1.000000,1.000000
8.150000,1.000000,1.000000
8.160000,1.000000,1.000000
8.170000,0.000000,1.000000
8.180000,0.000000,1.000000
8.190000,0.000000,1.000000
8.200000,0.000000,1.000000
8.210000,0.000000,1.000000
8.220000,0.000000,1.000000
8.230000,0.000000,1.000000
8.240000,0.000000,1.000000
8.250000,0.000000,1.000000
8.260000,0.000000,1.000000
8.270000,0.000000,1.000000
8.280000,1.000000,1.000000
8.290000,1.000000,1.000000
8.300000,1.000000,1.000000
8.310000,1.000000,1.000000
8.320000,1.000000,1.000000
8.330000,1.000000,1.000000
8.340000,1.000000,1.000000
8.350000,1.000000,1.000000
8.360000,1.000000,1.000000
8.370000,1.000000,1.000000
8.380000,1.000000,1.000000
8.390000,1.000000,1.000000
8.400000,1.000000,1.000000
8.410000,1.000000,1.000000
8.420000,1.000000,1.000000
8.430000,1.000000,1.000000
8.440000,1.000000,1.000000
8.450000,1.000000,1.000000
8.460000,1.000000,1.000000
8.470000,1.000000,1.000000
8.480000,1.000000,1.000000
8.490000,1.000000,1.000000
8.500000,1.000000,1.000000
8.510000,1.000000,1.000000
8.520000,1.000000,1.000000
8.530000,1.000000,1.000000
8.540000,1.000000,1.000000
